dedupe_key,id,count_point_id,observed_at_utc,count_date,year,hour,holiday,day_kind,region_id,region,corridor_bucket,local_authority_id,road_name,road_category,road_type,road_bucket,direction_of_travel,latitude,longitude,all_motor_vehicles,all_hgvs,cars_and_taxis,lgvs,buses_and_coaches,pedal_cycles,two_wheeled_motor_vehicles,source_url,as_of_utc
48726|6072|2023-06-16|18|N,48726,6072,2023-06-16T18:00:00Z,2023-06-16,2023,18,0,weekday,11,wales,wales_west,94,A194(M),TM,Major,primary_heavy,N,54.9086993,-1.5529748,935,22,801,94,11,0,7,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
48727|6072|2023-06-16|17|N,48727,6072,2023-06-16T17:00:00Z,2023-06-16,2023,17,0,weekday,11,wales,wales_west,94,A194(M),TM,Major,primary_heavy,N,54.9086993,-1.5529748,1185,31,1025,117,9,0,3,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
48728|6072|2023-06-16|8|S,48728,6072,2023-06-16T08:00:00Z,2023-06-16,2023,8,0,weekday,11,wales,wales_west,94,A194(M),TM,Major,primary_heavy,S,54.9086993,-1.5529748,1196,94,834,260,4,0,4,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
48729|6072|2023-06-16|12|N,48729,6072,2023-06-16T12:00:00Z,2023-06-16,2023,12,0,weekday,11,wales,wales_west,94,A194(M),TM,Major,primary_heavy,N,54.9086993,-1.5529748,939,88,658,187,2,0,4,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
48730|6072|2023-06-16|16|N,48730,6072,2023-06-16T16:00:00Z,2023-06-16,2023,16,0,weekday,11,wales,wales_west,94,A194(M),TM,Major,primary_heavy,N,54.9086993,-1.5529748,1357,50,1096,200,2,0,9,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
48731|6072|2023-06-16|10|S,48731,6072,2023-06-16T10:00:00Z,2023-06-16,2023,10,0,weekday,11,wales,wales_west,94,A194(M),TM,Major,primary_heavy,S,54.9086993,-1.5529748,910,76,651,173,4,0,6,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
48732|6072|2023-06-16|7|N,48732,6072,2023-06-16T07:00:00Z,2023-06-16,2023,7,0,weekday,11,wales,wales_west,94,A194(M),TM,Major,primary_heavy,N,54.9086993,-1.5529748,1138,124,735,271,0,0,8,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
48733|6072|2023-06-16|14|S,48733,6072,2023-06-16T14:00:00Z,2023-06-16,2023,14,0,weekday,11,wales,wales_west,94,A194(M),TM,Major,primary_heavy,S,54.9086993,-1.5529748,1279,91,906,269,1,0,12,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
48734|6072|2023-06-16|12|S,48734,6072,2023-06-16T12:00:00Z,2023-06-16,2023,12,0,weekday,11,wales,wales_west,94,A194(M),TM,Major,primary_heavy,S,54.9086993,-1.5529748,1035,74,713,239,3,0,6,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
48735|6072|2023-06-16|18|S,48735,6072,2023-06-16T18:00:00Z,2023-06-16,2023,18,0,weekday,11,wales,wales_west,94,A194(M),TM,Major,primary_heavy,S,54.9086993,-1.5529748,844,24,730,83,3,0,4,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
48736|6072|2023-06-16|13|S,48736,6072,2023-06-16T13:00:00Z,2023-06-16,2023,13,0,weekday,11,wales,wales_west,94,A194(M),TM,Major,primary_heavy,S,54.9086993,-1.5529748,1142,110,776,245,3,0,8,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
48737|6072|2023-06-16|16|S,48737,6072,2023-06-16T16:00:00Z,2023-06-16,2023,16,0,weekday,11,wales,wales_west,94,A194(M),TM,Major,primary_heavy,S,54.9086993,-1.5529748,1599,54,1320,219,0,0,6,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
48738|6072|2023-06-16|13|N,48738,6072,2023-06-16T13:00:00Z,2023-06-16,2023,13,0,weekday,11,wales,wales_west,94,A194(M),TM,Major,primary_heavy,N,54.9086993,-1.5529748,996,71,717,200,1,0,7,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
48739|6072|2023-06-16|9|S,48739,6072,2023-06-16T09:00:00Z,2023-06-16,2023,9,0,weekday,11,wales,wales_west,94,A194(M),TM,Major,primary_heavy,S,54.9086993,-1.5529748,947,78,647,210,5,0,7,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
48740|6072|2023-06-16|17|S,48740,6072,2023-06-16T17:00:00Z,2023-06-16,2023,17,0,weekday,11,wales,wales_west,94,A194(M),TM,Major,primary_heavy,S,54.9086993,-1.5529748,1324,26,1144,144,2,0,8,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
48741|6072|2023-06-16|7|S,48741,6072,2023-06-16T07:00:00Z,2023-06-16,2023,7,0,weekday,11,wales,wales_west,94,A194(M),TM,Major,primary_heavy,S,54.9086993,-1.5529748,1300,86,910,294,4,0,6,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
48742|6072|2023-06-16|10|N,48742,6072,2023-06-16T10:00:00Z,2023-06-16,2023,10,0,weekday,11,wales,wales_west,94,A194(M),TM,Major,primary_heavy,N,54.9086993,-1.5529748,809,85,556,164,1,0,3,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
48743|6072|2023-06-16|11|N,48743,6072,2023-06-16T11:00:00Z,2023-06-16,2023,11,0,weekday,11,wales,wales_west,94,A194(M),TM,Major,primary_heavy,N,54.9086993,-1.5529748,885,98,611,165,1,0,10,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
48744|6072|2023-06-16|8|N,48744,6072,2023-06-16T08:00:00Z,2023-06-16,2023,8,0,weekday,11,wales,wales_west,94,A194(M),TM,Major,primary_heavy,N,54.9086993,-1.5529748,969,82,651,230,2,0,4,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
49729|6077|2023-06-26|13|S,49729,6077,2023-06-26T13:00:00Z,2023-06-26,2023,13,0,weekday,6,east_midlands,midlands_east,57,A1,PA,Major,primary_heavy,S,51.6408498,-0.2562403,1739,99,1287,325,12,5,16,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
49730|6077|2023-06-26|16|S,49730,6077,2023-06-26T16:00:00Z,2023-06-26,2023,16,0,weekday,6,east_midlands,midlands_east,57,A1,PA,Major,primary_heavy,S,51.6408498,-0.2562403,2034,60,1595,336,19,6,24,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
49731|6077|2023-06-26|16|N,49731,6077,2023-06-26T16:00:00Z,2023-06-26,2023,16,0,weekday,6,east_midlands,midlands_east,57,A1,PA,Major,primary_heavy,N,51.6408498,-0.2562403,2691,91,1843,702,14,2,41,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
49732|6077|2023-06-26|7|N,49732,6077,2023-06-26T07:00:00Z,2023-06-26,2023,7,0,weekday,6,east_midlands,midlands_east,57,A1,PA,Major,primary_heavy,N,51.6408498,-0.2562403,2378,58,1902,375,18,5,25,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
49733|6077|2023-06-26|10|N,49733,6077,2023-06-26T10:00:00Z,2023-06-26,2023,10,0,weekday,6,east_midlands,midlands_east,57,A1,PA,Major,primary_heavy,N,51.6408498,-0.2562403,1655,140,1143,347,10,1,15,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
49734|6077|2023-06-26|9|N,49734,6077,2023-06-26T09:00:00Z,2023-06-26,2023,9,0,weekday,6,east_midlands,midlands_east,57,A1,PA,Major,primary_heavy,N,51.6408498,-0.2562403,1746,107,1358,243,20,1,18,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
49735|6077|2023-06-26|11|S,49735,6077,2023-06-26T11:00:00Z,2023-06-26,2023,11,0,weekday,6,east_midlands,midlands_east,57,A1,PA,Major,primary_heavy,S,51.6408498,-0.2562403,1775,124,1271,361,9,3,10,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
49736|6077|2023-06-26|18|N,49736,6077,2023-06-26T18:00:00Z,2023-06-26,2023,18,0,weekday,6,east_midlands,midlands_east,57,A1,PA,Major,primary_heavy,N,51.6408498,-0.2562403,2356,53,1895,336,13,4,59,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
49737|6077|2023-06-26|10|S,49737,6077,2023-06-26T10:00:00Z,2023-06-26,2023,10,0,weekday,6,east_midlands,midlands_east,57,A1,PA,Major,primary_heavy,S,51.6408498,-0.2562403,1940,142,1312,461,12,4,13,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
49738|6077|2023-06-26|8|S,49738,6077,2023-06-26T08:00:00Z,2023-06-26,2023,8,0,weekday,6,east_midlands,midlands_east,57,A1,PA,Major,primary_heavy,S,51.6408498,-0.2562403,1981,124,1343,464,14,7,36,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
49739|6077|2023-06-26|9|S,49739,6077,2023-06-26T09:00:00Z,2023-06-26,2023,9,0,weekday,6,east_midlands,midlands_east,57,A1,PA,Major,primary_heavy,S,51.6408498,-0.2562403,2035,148,1379,476,15,2,17,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
49740|6077|2023-06-26|18|S,49740,6077,2023-06-26T18:00:00Z,2023-06-26,2023,18,0,weekday,6,east_midlands,midlands_east,57,A1,PA,Major,primary_heavy,S,51.6408498,-0.2562403,2196,45,1883,236,11,8,21,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
49741|6077|2023-06-26|12|S,49741,6077,2023-06-26T12:00:00Z,2023-06-26,2023,12,0,weekday,6,east_midlands,midlands_east,57,A1,PA,Major,primary_heavy,S,51.6408498,-0.2562403,1769,127,1322,300,9,0,11,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
49742|6077|2023-06-26|8|N,49742,6077,2023-06-26T08:00:00Z,2023-06-26,2023,8,0,weekday,6,east_midlands,midlands_east,57,A1,PA,Major,primary_heavy,N,51.6408498,-0.2562403,2400,99,2005,260,27,2,9,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
49743|6077|2023-06-26|14|S,49743,6077,2023-06-26T14:00:00Z,2023-06-26,2023,14,0,weekday,6,east_midlands,midlands_east,57,A1,PA,Major,primary_heavy,S,51.6408498,-0.2562403,1814,92,1373,307,23,2,19,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
49744|6077|2023-06-26|15|N,49744,6077,2023-06-26T15:00:00Z,2023-06-26,2023,15,0,weekday,6,east_midlands,midlands_east,57,A1,PA,Major,primary_heavy,N,51.6408498,-0.2562403,2614,153,1838,567,11,0,45,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
49745|6077|2023-06-26|7|S,49745,6077,2023-06-26T07:00:00Z,2023-06-26,2023,7,0,weekday,6,east_midlands,midlands_east,57,A1,PA,Major,primary_heavy,S,51.6408498,-0.2562403,2425,148,1513,696,17,7,51,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
49746|6077|2023-06-26|14|N,49746,6077,2023-06-26T14:00:00Z,2023-06-26,2023,14,0,weekday,6,east_midlands,midlands_east,57,A1,PA,Major,primary_heavy,N,51.6408498,-0.2562403,2395,168,1620,572,14,2,21,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
49747|6077|2023-06-26|17|S,49747,6077,2023-06-26T17:00:00Z,2023-06-26,2023,17,0,weekday,6,east_midlands,midlands_east,57,A1,PA,Major,primary_heavy,S,51.6408498,-0.2562403,2174,46,1791,301,9,7,27,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
49748|6077|2023-06-26|11|N,49748,6077,2023-06-26T11:00:00Z,2023-06-26,2023,11,0,weekday,6,east_midlands,midlands_east,57,A1,PA,Major,primary_heavy,N,51.6408498,-0.2562403,1645,121,1125,376,10,1,13,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
49749|6077|2023-06-26|13|N,49749,6077,2023-06-26T13:00:00Z,2023-06-26,2023,13,0,weekday,6,east_midlands,midlands_east,57,A1,PA,Major,primary_heavy,N,51.6408498,-0.2562403,2253,187,1563,476,7,3,20,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
49750|6077|2023-06-26|15|S,49750,6077,2023-06-26T15:00:00Z,2023-06-26,2023,15,0,weekday,6,east_midlands,midlands_east,57,A1,PA,Major,primary_heavy,S,51.6408498,-0.2562403,1755,82,1353,282,18,4,20,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
49751|6077|2023-06-26|12|N,49751,6077,2023-06-26T12:00:00Z,2023-06-26,2023,12,0,weekday,6,east_midlands,midlands_east,57,A1,PA,Major,primary_heavy,N,51.6408498,-0.2562403,1997,202,1294,477,11,1,13,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
49752|6077|2023-06-26|17|N,49752,6077,2023-06-26T17:00:00Z,2023-06-26,2023,17,0,weekday,6,east_midlands,midlands_east,57,A1,PA,Major,primary_heavy,N,51.6408498,-0.2562403,2602,77,1971,484,14,5,56,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
50785|6082|2023-06-08|14|N,50785,6082,2023-06-08T14:00:00Z,2023-06-08,2023,14,0,weekday,2,south_east,south_england,98,A1,TA,Major,trunk_heavy,N,52.6710396,-0.5281202,1677,352,927,379,3,0,16,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
50786|6082|2023-06-08|11|N,50786,6082,2023-06-08T11:00:00Z,2023-06-08,2023,11,0,weekday,2,south_east,south_england,98,A1,TA,Major,trunk_heavy,N,52.6710396,-0.5281202,1587,378,886,314,2,0,7,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
50787|6082|2023-06-08|8|N,50787,6082,2023-06-08T08:00:00Z,2023-06-08,2023,8,0,weekday,2,south_east,south_england,98,A1,TA,Major,trunk_heavy,N,52.6710396,-0.5281202,1405,341,789,264,9,0,2,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
50788|6082|2023-06-08|13|N,50788,6082,2023-06-08T13:00:00Z,2023-06-08,2023,13,0,weekday,2,south_east,south_england,98,A1,TA,Major,trunk_heavy,N,52.6710396,-0.5281202,1568,388,864,308,5,0,3,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
50789|6082|2023-06-08|9|S,50789,6082,2023-06-08T09:00:00Z,2023-06-08,2023,9,0,weekday,2,south_east,south_england,98,A1,TA,Major,trunk_heavy,S,52.6710396,-0.5281202,1319,292,725,295,2,0,5,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
50790|6082|2023-06-08|15|N,50790,6082,2023-06-08T15:00:00Z,2023-06-08,2023,15,0,weekday,2,south_east,south_england,98,A1,TA,Major,trunk_heavy,N,52.6710396,-0.5281202,1971,353,1119,491,1,0,7,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
50791|6082|2023-06-08|16|S,50791,6082,2023-06-08T16:00:00Z,2023-06-08,2023,16,0,weekday,2,south_east,south_england,98,A1,TA,Major,trunk_heavy,S,52.6710396,-0.5281202,1721,299,1076,333,1,0,12,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
50792|6082|2023-06-08|12|S,50792,6082,2023-06-08T12:00:00Z,2023-06-08,2023,12,0,weekday,2,south_east,south_england,98,A1,TA,Major,trunk_heavy,S,52.6710396,-0.5281202,1268,344,684,235,1,0,4,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
50793|6082|2023-06-08|10|N,50793,6082,2023-06-08T10:00:00Z,2023-06-08,2023,10,0,weekday,2,south_east,south_england,98,A1,TA,Major,trunk_heavy,N,52.6710396,-0.5281202,1375,342,759,261,3,0,10,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
50794|6082|2023-06-08|17|S,50794,6082,2023-06-08T17:00:00Z,2023-06-08,2023,17,0,weekday,2,south_east,south_england,98,A1,TA,Major,trunk_heavy,S,52.6710396,-0.5281202,1542,256,1006,269,5,0,6,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
50795|6082|2023-06-08|16|N,50795,6082,2023-06-08T16:00:00Z,2023-06-08,2023,16,0,weekday,2,south_east,south_england,98,A1,TA,Major,trunk_heavy,N,52.6710396,-0.5281202,2097,294,1358,433,5,0,7,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
50796|6082|2023-06-08|7|S,50796,6082,2023-06-08T07:00:00Z,2023-06-08,2023,7,0,weekday,2,south_east,south_england,98,A1,TA,Major,trunk_heavy,S,52.6710396,-0.5281202,1851,386,913,549,1,0,2,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
50797|6082|2023-06-08|15|S,50797,6082,2023-06-08T15:00:00Z,2023-06-08,2023,15,0,weekday,2,south_east,south_england,98,A1,TA,Major,trunk_heavy,S,52.6710396,-0.5281202,1423,319,811,277,2,0,14,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
50798|6082|2023-06-08|8|S,50798,6082,2023-06-08T08:00:00Z,2023-06-08,2023,8,0,weekday,2,south_east,south_england,98,A1,TA,Major,trunk_heavy,S,52.6710396,-0.5281202,1719,333,980,395,1,0,10,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
50799|6082|2023-06-08|7|N,50799,6082,2023-06-08T07:00:00Z,2023-06-08,2023,7,0,weekday,2,south_east,south_england,98,A1,TA,Major,trunk_heavy,N,52.6710396,-0.5281202,1359,382,673,299,2,0,3,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
50800|6082|2023-06-08|13|S,50800,6082,2023-06-08T13:00:00Z,2023-06-08,2023,13,0,weekday,2,south_east,south_england,98,A1,TA,Major,trunk_heavy,S,52.6710396,-0.5281202,1300,335,727,233,0,0,5,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
50801|6082|2023-06-08|17|N,50801,6082,2023-06-08T17:00:00Z,2023-06-08,2023,17,0,weekday,2,south_east,south_england,98,A1,TA,Major,trunk_heavy,N,52.6710396,-0.5281202,2015,242,1442,320,5,0,6,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
50802|6082|2023-06-08|18|S,50802,6082,2023-06-08T18:00:00Z,2023-06-08,2023,18,0,weekday,2,south_east,south_england,98,A1,TA,Major,trunk_heavy,S,52.6710396,-0.5281202,1107,194,720,189,0,0,4,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
50803|6082|2023-06-08|18|N,50803,6082,2023-06-08T18:00:00Z,2023-06-08,2023,18,0,weekday,2,south_east,south_england,98,A1,TA,Major,trunk_heavy,N,52.6710396,-0.5281202,1545,238,1067,233,1,0,6,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
50804|6082|2023-06-08|11|S,50804,6082,2023-06-08T11:00:00Z,2023-06-08,2023,11,0,weekday,2,south_east,south_england,98,A1,TA,Major,trunk_heavy,S,52.6710396,-0.5281202,1226,338,653,230,1,0,4,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
50805|6082|2023-06-08|9|N,50805,6082,2023-06-08T09:00:00Z,2023-06-08,2023,9,0,weekday,2,south_east,south_england,98,A1,TA,Major,trunk_heavy,N,52.6710396,-0.5281202,1247,328,661,255,1,0,2,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
50806|6082|2023-06-08|12|N,50806,6082,2023-06-08T12:00:00Z,2023-06-08,2023,12,0,weekday,2,south_east,south_england,98,A1,TA,Major,trunk_heavy,N,52.6710396,-0.5281202,1536,360,839,329,1,0,7,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
50807|6082|2023-06-08|10|S,50807,6082,2023-06-08T10:00:00Z,2023-06-08,2023,10,0,weekday,2,south_east,south_england,98,A1,TA,Major,trunk_heavy,S,52.6710396,-0.5281202,1214,326,670,212,2,0,4,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
50808|6082|2023-06-08|14|S,50808,6082,2023-06-08T14:00:00Z,2023-06-08,2023,14,0,weekday,2,south_east,south_england,98,A1,TA,Major,trunk_heavy,S,52.6710396,-0.5281202,1483,346,837,293,0,0,7,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
51745|6088|2023-07-12|17|S,51745,6088,2023-07-12T17:00:00Z,2023-07-12,2023,17,1,holiday,8,north_west,north_west_corridor,100,A1(M),TM,Major,primary_heavy,S,54.0501286,-1.3886591,2911,459,1962,482,5,0,3,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
51746|6088|2023-07-12|14|N,51746,6088,2023-07-12T14:00:00Z,2023-07-12,2023,14,1,holiday,8,north_west,north_west_corridor,100,A1(M),TM,Major,primary_heavy,N,54.0501286,-1.3886591,3043,595,1903,529,7,0,9,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
51747|6088|2023-07-12|16|S,51747,6088,2023-07-12T16:00:00Z,2023-07-12,2023,16,1,holiday,8,north_west,north_west_corridor,100,A1(M),TM,Major,primary_heavy,S,54.0501286,-1.3886591,3219,506,1972,728,7,0,6,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
51748|6088|2023-07-12|18|S,51748,6088,2023-07-12T18:00:00Z,2023-07-12,2023,18,1,holiday,8,north_west,north_west_corridor,100,A1(M),TM,Major,primary_heavy,S,54.0501286,-1.3886591,2222,407,1486,327,2,0,0,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
51749|6088|2023-07-12|11|S,51749,6088,2023-07-12T11:00:00Z,2023-07-12,2023,11,1,holiday,8,north_west,north_west_corridor,100,A1(M),TM,Major,primary_heavy,S,54.0501286,-1.3886591,2899,620,1734,533,5,0,7,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
51750|6088|2023-07-12|10|S,51750,6088,2023-07-12T10:00:00Z,2023-07-12,2023,10,1,holiday,8,north_west,north_west_corridor,100,A1(M),TM,Major,primary_heavy,S,54.0501286,-1.3886591,2886,639,1759,466,13,0,9,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
51751|6088|2023-07-12|14|S,51751,6088,2023-07-12T14:00:00Z,2023-07-12,2023,14,1,holiday,8,north_west,north_west_corridor,100,A1(M),TM,Major,primary_heavy,S,54.0501286,-1.3886591,3212,675,1792,727,10,0,8,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
51752|6088|2023-07-12|13|S,51752,6088,2023-07-12T13:00:00Z,2023-07-12,2023,13,1,holiday,8,north_west,north_west_corridor,100,A1(M),TM,Major,primary_heavy,S,54.0501286,-1.3886591,3072,674,1742,646,3,0,7,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
51753|6088|2023-07-12|18|N,51753,6088,2023-07-12T18:00:00Z,2023-07-12,2023,18,1,holiday,8,north_west,north_west_corridor,100,A1(M),TM,Major,primary_heavy,N,54.0501286,-1.3886591,2753,336,2104,300,9,0,4,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
51754|6088|2023-07-12|10|N,51754,6088,2023-07-12T10:00:00Z,2023-07-12,2023,10,1,holiday,8,north_west,north_west_corridor,100,A1(M),TM,Major,primary_heavy,N,54.0501286,-1.3886591,2655,607,1484,540,16,0,8,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
51755|6088|2023-07-12|9|N,51755,6088,2023-07-12T09:00:00Z,2023-07-12,2023,9,1,holiday,8,north_west,north_west_corridor,100,A1(M),TM,Major,primary_heavy,N,54.0501286,-1.3886591,2760,642,1522,576,11,0,9,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
51756|6088|2023-07-12|16|N,51756,6088,2023-07-12T16:00:00Z,2023-07-12,2023,16,1,holiday,8,north_west,north_west_corridor,100,A1(M),TM,Major,primary_heavy,N,54.0501286,-1.3886591,3476,514,2364,582,10,0,6,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
51757|6088|2023-07-12|15|N,51757,6088,2023-07-12T15:00:00Z,2023-07-12,2023,15,1,holiday,8,north_west,north_west_corridor,100,A1(M),TM,Major,primary_heavy,N,54.0501286,-1.3886591,3363,498,2241,612,10,0,2,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
51758|6088|2023-07-12|12|S,51758,6088,2023-07-12T12:00:00Z,2023-07-12,2023,12,1,holiday,8,north_west,north_west_corridor,100,A1(M),TM,Major,primary_heavy,S,54.0501286,-1.3886591,2998,693,1674,620,9,0,2,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
51759|6088|2023-07-12|9|S,51759,6088,2023-07-12T09:00:00Z,2023-07-12,2023,9,1,holiday,8,north_west,north_west_corridor,100,A1(M),TM,Major,primary_heavy,S,54.0501286,-1.3886591,2945,625,1771,537,9,0,3,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
51760|6088|2023-07-12|13|N,51760,6088,2023-07-12T13:00:00Z,2023-07-12,2023,13,1,holiday,8,north_west,north_west_corridor,100,A1(M),TM,Major,primary_heavy,N,54.0501286,-1.3886591,2715,569,1659,477,7,0,3,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
51761|6088|2023-07-12|8|N,51761,6088,2023-07-12T08:00:00Z,2023-07-12,2023,8,1,holiday,8,north_west,north_west_corridor,100,A1(M),TM,Major,primary_heavy,N,54.0501286,-1.3886591,2883,567,1495,816,1,0,4,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
51762|6088|2023-07-12|8|S,51762,6088,2023-07-12T08:00:00Z,2023-07-12,2023,8,1,holiday,8,north_west,north_west_corridor,100,A1(M),TM,Major,primary_heavy,S,54.0501286,-1.3886591,3063,559,1961,533,5,0,5,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
51763|6088|2023-07-12|7|S,51763,6088,2023-07-12T07:00:00Z,2023-07-12,2023,7,1,holiday,8,north_west,north_west_corridor,100,A1(M),TM,Major,primary_heavy,S,54.0501286,-1.3886591,3396,587,2193,605,10,0,1,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
51764|6088|2023-07-12|12|N,51764,6088,2023-07-12T12:00:00Z,2023-07-12,2023,12,1,holiday,8,north_west,north_west_corridor,100,A1(M),TM,Major,primary_heavy,N,54.0501286,-1.3886591,2750,578,1607,550,6,0,9,https://roadtraffic.dft.gov.uk/api/raw-counts,2026-02-24T00:19:13Z
