region,road_bucket,day_kind,minute,multiplier,as_of_utc
east_of_england,primary_heavy,weekday,1110,0.909554,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekday,1125,0.909554,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekday,1140,0.909554,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekday,1155,0.909554,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekday,1170,0.909554,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekday,1185,0.909554,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekday,1200,0.909554,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekday,1215,0.909554,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekday,1230,0.909554,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekday,1245,0.909554,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekday,1260,0.909554,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekday,1275,0.909554,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekday,1290,0.909554,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekday,1305,0.909554,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekday,1320,0.909554,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekday,1335,0.909554,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekday,1350,0.909554,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekday,1365,0.909554,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekday,1380,0.909554,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekday,1395,0.909554,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekday,1410,0.909554,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekday,1425,0.909554,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,0,0.820715,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,15,0.820715,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,30,0.820715,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,45,0.820715,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,60,0.820715,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,75,0.820715,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,90,0.820715,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,105,0.820715,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,120,0.820715,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,135,0.820715,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,150,0.820715,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,165,0.820715,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,180,0.820715,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,195,0.820715,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,210,0.820715,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,225,0.820715,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,240,0.820715,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,255,0.820715,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,270,0.820715,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,285,0.820715,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,300,0.820715,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,315,0.820715,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,330,0.820715,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,345,0.820715,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,360,0.820715,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,375,0.820715,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,390,0.820715,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,405,0.820715,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,420,0.820715,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,435,0.820715,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,450,0.820715,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,465,1.018354,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,480,1.018354,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,495,1.018354,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,510,0.810573,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,525,0.810573,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,540,0.810573,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,555,0.810573,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,570,0.761098,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,585,0.761098,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,600,0.761098,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,615,0.761098,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,630,0.845321,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,645,0.845321,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,660,0.845321,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,675,0.845321,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,690,0.845321,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,705,0.853787,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,720,0.853787,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,735,0.853787,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,750,0.900000,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,765,0.900000,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,780,0.900000,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,795,0.900000,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,810,0.900000,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,825,0.964204,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,840,0.964204,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,855,0.964204,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,870,0.964204,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,885,1.047810,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,900,1.047810,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,915,1.047810,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,930,1.114659,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,945,1.114659,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,960,1.114659,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,975,1.114659,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,990,1.114659,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,1005,1.042077,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,1020,1.042077,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,1035,1.042077,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,1050,0.818599,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,1065,0.818599,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,1080,0.818599,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,1095,0.818599,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,1110,0.818599,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,1125,0.818599,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,1140,0.818599,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,1155,0.818599,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,1170,0.818599,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,1185,0.818599,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,1200,0.818599,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,1215,0.818599,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,1230,0.818599,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,1245,0.818599,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,1260,0.818599,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,1275,0.818599,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,1290,0.818599,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,1305,0.818599,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,1320,0.818599,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,1335,0.818599,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,1350,0.818599,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,1365,0.818599,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,1380,0.818599,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,1395,0.818599,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,1410,0.818599,2026-03-04T14:57:22Z
east_of_england,primary_heavy,weekend,1425,0.818599,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,0,0.875512,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,15,0.875512,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,30,0.875512,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,45,0.875512,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,60,0.875512,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,75,0.875512,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,90,0.875512,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,105,0.875512,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,120,0.875512,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,135,0.875512,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,150,0.875512,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,165,0.875512,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,180,0.875512,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,195,0.875512,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,210,0.875512,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,225,0.875512,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,240,0.875512,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,255,0.875512,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,270,0.875512,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,285,0.875512,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,300,0.875512,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,315,0.875512,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,330,0.875512,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,345,0.875512,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,360,0.875512,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,375,0.875512,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,390,0.875512,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,405,0.875512,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,420,0.875512,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,435,0.875512,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,450,0.875512,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,465,0.928659,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,480,0.928659,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,495,0.928659,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,510,0.734447,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,525,0.734447,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,540,0.734447,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,555,0.734447,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,570,0.734447,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,585,0.743237,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,600,0.743237,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,615,0.743237,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,630,0.743237,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,645,0.763083,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,660,0.763083,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,675,0.763083,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,690,0.799889,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,705,0.799889,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,720,0.799889,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,735,0.799889,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,750,0.787698,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,765,0.787698,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,780,0.787698,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,795,0.787698,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,810,0.787698,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,825,0.846000,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,840,0.846000,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,855,0.846000,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,870,0.921803,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,885,0.921803,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,900,0.921803,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,915,0.921803,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,930,1.019592,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,945,1.019592,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,960,1.019592,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,975,1.019592,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,990,1.019592,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,1005,0.971162,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,1020,0.971162,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,1035,0.971162,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,1050,0.971162,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,1065,0.696610,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,1080,0.696610,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,1095,0.696610,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,1110,0.696610,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,1125,0.696610,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,1140,0.696610,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,1155,0.696610,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,1170,0.696610,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,1185,0.696610,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,1200,0.696610,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,1215,0.696610,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,1230,0.696610,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,1245,0.696610,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,1260,0.696610,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,1275,0.696610,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,1290,0.696610,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,1305,0.696610,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,1320,0.696610,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,1335,0.696610,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,1350,0.696610,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,1365,0.696610,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,1380,0.696610,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,1395,0.696610,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,1410,0.696610,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,holiday,1425,0.696610,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,0,1.034884,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,15,1.034884,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,30,1.034884,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,45,1.034884,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,60,1.034884,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,75,1.034884,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,90,1.034884,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,105,1.034884,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,120,1.034884,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,135,1.034884,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,150,1.034884,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,165,1.034884,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,180,1.034884,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,195,1.034884,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,210,1.034884,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,225,1.034884,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,240,1.034884,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,255,1.034884,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,270,1.034884,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,285,1.034884,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,300,1.034884,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,315,1.034884,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,330,1.034884,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,345,1.034884,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,360,1.034884,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,375,1.034884,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,390,1.034884,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,405,1.034884,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,420,1.034884,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,435,1.034884,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,450,1.034884,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,465,1.097706,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,480,1.097706,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,495,1.097706,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,510,0.868141,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,525,0.868141,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,540,0.868141,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,555,0.868141,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,570,0.868141,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,585,0.878530,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,600,0.878530,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,615,0.878530,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,630,0.878530,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,645,0.901989,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,660,0.901989,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,675,0.901989,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,690,0.945496,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,705,0.945496,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,720,0.945496,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,735,0.945496,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,750,0.931085,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,765,0.931085,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,780,0.931085,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,795,0.931085,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,810,0.931085,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,825,1.000000,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,840,1.000000,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,855,1.000000,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,870,1.089602,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,885,1.089602,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,900,1.089602,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,915,1.089602,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,930,1.205191,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,945,1.205191,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,960,1.205191,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,975,1.205191,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,990,1.205191,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,1005,1.147945,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,1020,1.147945,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,1035,1.147945,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,1050,1.147945,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,1065,0.823417,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,1080,0.823417,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,1095,0.823417,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,1110,0.823417,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,1125,0.823417,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,1140,0.823417,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,1155,0.823417,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,1170,0.823417,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,1185,0.823417,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,1200,0.823417,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,1215,0.823417,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,1230,0.823417,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,1245,0.823417,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,1260,0.823417,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,1275,0.823417,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,1290,0.823417,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,1305,0.823417,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,1320,0.823417,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,1335,0.823417,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,1350,0.823417,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,1365,0.823417,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,1380,0.823417,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,1395,0.823417,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,1410,0.823417,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekday,1425,0.823417,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekend,0,0.931396,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekend,15,0.931396,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekend,30,0.931396,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekend,45,0.931396,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekend,60,0.931396,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekend,75,0.931396,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekend,90,0.931396,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekend,105,0.931396,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekend,120,0.931396,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekend,135,0.931396,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekend,150,0.931396,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekend,165,0.931396,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekend,180,0.931396,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekend,195,0.931396,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekend,210,0.931396,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekend,225,0.931396,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekend,240,0.931396,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekend,255,0.931396,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekend,270,0.931396,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekend,285,0.931396,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekend,300,0.931396,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekend,315,0.931396,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekend,330,0.931396,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekend,345,0.931396,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekend,360,0.931396,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekend,375,0.931396,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekend,390,0.931396,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekend,405,0.931396,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekend,420,0.931396,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekend,435,0.931396,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekend,450,0.931396,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekend,465,0.987935,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekend,480,0.987935,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekend,495,0.987935,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekend,510,0.781327,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekend,525,0.781327,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekend,540,0.781327,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekend,555,0.781327,2026-03-04T14:57:22Z
east_of_england,trunk_heavy,weekend,570,0.781327,2026-03-04T14:57:22Z
